Product_Name,Main_Category,Sub_Category,Discounted_Price,Actual_Price,Discount_Percentage,Savings_Amount,Rating,Rating_Count,Price_Range,Rating_Category,Discount_Category,Review_Volume,User_Name,Review_Title
Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories,LaptopChargers&PowerSupplies,179.0,499.0,64,320.0,4.1,10174.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Chetan C.,Bhasker,Heet Kantharia,Kavitha  R,Roy b s,GG,Chirag Kathuria,Neeraj Ram rakhyani","Good product, Cheap and works well,good one,Nice charging power.,Nice,Good,It's a cable,Durable,Laptop cord"
"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers&Accessories,Keyboard&MouseSets,1345.0,2295.0,41,950.0,4.2,17413.0,₹1000-2500,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Jaldeep,karan,Kalyanchakravarti Nemana,Swapnil S.,Aman Kumar,Sanjay Tikoo,Yogendra B.,Sitanshu kumar","Great keyboard, average mouse.,Good for daily use,Mouse is too small in size to use and getting pain,Must buy this for normal use,Noisy and not Ergonomic,Great Product,Well suited for ordinary and official usage.,Nice Product"
"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,TripodLegs,349.0,995.0,65,646.0,4.2,6676.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Rajesh singha,Bhavesh,Sivanath,Akanksha suvarna,honest user,DEEP Sadhukhan,Debjit Chowdhury,Kuldeep Rai","Good for office and watching movie,Product review,It's worthy to buy,It's fine,nice item,Overall Good,Best for Beginners,Small size but still sturdy strong . Useful for bigeners."
"FEDUS Cat6 Ethernet Cable, 10 Meter High Speed 550MHZ / 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem, Router",Computers&Accessories,EthernetCables,287.0,499.0,42,212.0,4.4,8076.0,Under ₹500,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"K. Vijay Kakulavarapu,Samuel Nesa Kumar. L,Nelson,Abid,Manav,Saurabh yadav,George V.,joseph","Very good performance,It's been more than a month and it's been working good till now,good quality,Good,Nice one,Excellent,Cable outer surface is oily based,Genuine and good cable👍"
"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,USBCables,599.0,599.0,0,0.0,4.3,355.0,₹500-1000,Very Good (4.0-4.5),,Medium (100-1K),"Verified Buyer,Avishek Majumdar,Drowna roy,mahaboobali khan,Aamir,PRAHLADAN K N,Abdulkadir,raja","Good,Genuine product,Not first charge this cabil,,Nice cable but known durability,Got a used type c to c cable and the xable was damaged,The product is Genuine and Good,Abdul kadir,Good"
Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),Computers&Accessories,PenDrives,349.0,450.0,22,101.0,4.1,18656.0,Under ₹500,Very Good (4.0-4.5),Low (0-25%),Very High (10K+),"Dip J D,NJ,Kailas h rasal,bhoobalakrishnan,shekhar,Sekar,Ankit kumar,Ujjwal Murmu","BEST VALUE,Good product,Good,Good,Very good product by Kingston. But size of pen drive may reduce.,Nice product with 5 years warranty in 250 rupees,Good product,Not up to the it's Specs"
"Duracell Rechargeable AA 2500mAh Batteries, 4 Pcs",Electronics,DisposableBatteries,879.0,1109.0,21,230.0,4.4,31599.0,₹500-1000,Very Good (4.0-4.5),Low (0-25%),Very High (10K+),"Rajendra Singh,SUBRATA MUKHERJEE,Abhay Meshram,bahlung,Pragnesh Patel,Mithu khan 9732,Koushtub goel,Rovin Singh","Good performance,Good backup,Good,Slightly larger than ordinary AA,Good product,Good product,Less durable,2 Year Old Product Delivered.."
"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,USBCables,199.0,999.0,80,800.0,3.9,1075.0,Under ₹500,Good (3.5-4.0),Very High (75%+),High (1K-10K),"Placeholder,श्रीPKजी,Gauri salkar,aQeel,Ashish Raj Arora,Ankit,Amazon Customer,Ramamoorthy Jaykumar","The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good"
"ENVIE® (AA10004PLNi-CD) AA Rechargeable Batteries, Low Self Discharge, AA 1000mAh Ni-CD (Pack of 4)",Electronics,RechargeableBatteries,250.0,250.0,0,0.0,3.9,13971.0,Under ₹500,Good (3.5-4.0),,Very High (10K+),"अशोक वैष्णव,Satish,KBK,rajendra,BuyerOfProducts,Manjush Mohan,M.A.SAMAD KHAN,laxman pallikonda","कुछ खास नहीं बस ठीक ठाक है,Not good for regular use,pathetic battery back up,good,Does as it should,Very pathetic battery - never buy,Worth buy,Good, but 1.2 v please check when buying"
"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",Electronics,In-Ear,199.0,499.0,60,300.0,3.6,2492.0,Under ₹500,Good (3.5-4.0),High (50-75%),High (1K-10K),"Kohana,Sameer,Rishabh singh,Sourav Ghosh,SUBH,N T HARI HARAN,Gurujeetsingh Pardeshi,SB","You want to buy an apple-like earpods w/o having to pay the apple price.,Fragile!,Nice auido quality but poor build quality,LOW BUDGET PERFECT CHOICE,It's good,decent purchase,Worth it,Good for the price."
"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,USBCables,899.0,1900.0,53,1001.0,4.4,13552.0,₹500-1000,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Wraith,Krishna Engineering,Kindle Customer,Deeps,Chintada Bhaskar Rao,FH,Vasudev,Done Chandra Mouli","Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good"
"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,USBCables,199.0,999.0,80,800.0,4.0,575.0,Under ₹500,Good (3.5-4.0),Very High (75%+),Medium (100-1K),"Anmol,Vani,Tejas Jha,Rishabh Gupta,Nik,Harsha,Thota Srinivas,Lokesh","Worth it!,Good one,Robust and effective.,Good,Good,It's a good product under 199 rupees It's neatly packed and has good quality built,Nice product,Worth the price"
LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,Computers&Accessories,LaptopChargers&PowerSupplies,149.0,999.0,85,850.0,3.5,2523.0,Under ₹500,Fair (3.0-3.5),Very High (75%+),High (1K-10K),"vinu,Goutam Banerjee,Rajeesh P,Sheeja Mol,Suman,anupam kumari singh,Sourabh,Amazon Customer","very good product,The replaced item is fine and working good,Nice experience,Good Product For PlayStation,Poor insulation,Nice,Serves the purpose,One of the pins were broken"
"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,GraphicTablets,469.0,1499.0,69,1030.0,4.1,352.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Manish Kumar Pandey,Kayal,Nilesh kamble,Princedarji,AMIT PORWAL,Naman Khokhar,Rohan Narvekar,Yusuf Saifi","Fine for beginners but brightness is low ...increase brightness ..,Good,Size and brightness,It is good for rough work,Very nice & satisfactory,Very low brightness,Na,Nice product for this price"
"Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output, USB 2.0/3.0 Ports, SD/Micro SD Card Reader Compatible for MacBook Pro 2016-2020, MacBook Air 2018-2020, Type-C Devices",Computers&Accessories,USBHubs,1187.0,1929.0,38,742.0,4.1,1662.0,₹1000-2500,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Vignesh,Aniket,Nitish Kumar,Amazon Customer,Yusuf,Nageswararao,Ashish,Bhupendra","Value for money.,Value for money,Price could be lesser,Ideal for new MacBooks,Average and overpriced,Meet the expectations,So I got the product on 11th August 2022. This is the initial impression of the product.,Ok ok product"
Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Computers&Accessories,PCSpeakers,849.0,1499.0,43,650.0,4.0,7352.0,₹500-1000,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"Balamurugan Trivandrum,prathmesh sawant,Praveen Stakez,Dhananjay Thackeray,Gyan Bhooshan Dubey,Ranabindu mondal,Nilesh,Ganesh S A","Nice product from Zebronics... Using for laptop,Gr8 product need more sound quality,Sound,Best Product 👍,Sound bass,Value for money. Wired and aux quality is poor,Compact speakers for PC/Laptop,Worthy for our money"
"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)",Computers&Accessories,Mice,328.0,399.0,18,71.0,4.1,3441.0,Under ₹500,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Rakesh Roshan Koul,Vikas Kushwaha,GR Talwar,Sunil Yadav,Amazon Customer,Aarav Agrawal,Tushar Jain,Amazon Customer","Good Quality Mouse,good,Good product for its price and warranty.,Not the best but does the job,Okayish,Go for it,really a good mouse in 250,not proper size ,it should be Littel big"
"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip (Black)",Computers&Accessories,Lapdesks,269.0,699.0,62,430.0,4.0,93.0,Under ₹500,Good (3.5-4.0),High (50-75%),Low (<100),"varshini Mani,giri babu,priyanka singh,Geethanjali Arivudainambi,Aftab ahmed,Zahwa Husain,Amazon Customer,Raghu","Honest review,Cushion grip is coming out,Mast h ! Jaisi dikh rhi same ayi ,majboot bhi h,PHONE HOLDER IS USELESS,product quality is good as per price u can buy it,Go for it!!!,This bed table is very good. Go for it.,Not sturdy on the bed. Cheap material used"
ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Electronics,BatteryChargers,299.0,400.0,25,101.0,3.8,40895.0,Under ₹500,Good (3.5-4.0),Low (0-25%),Very High (10K+),"Satish,Anonymous,AJIT SHRIPAD GADGIL,Lovejeet Singh Randhawa,jaiganesh,millon das,Jincy Thomas,Venkat Kumar","Not as per Description,It's not a 2800mAh battery. It's 1800mAh. They are fooling you with the name,Design problem of getting overheated,It is good medium speed charger,Good,Ok Chinese?,Good,Fast Charging"
"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th Gen / 7th Gen with Stylus Pen, Black",Computers&Accessories,Cases,549.0,1499.0,63,950.0,4.3,11006.0,₹500-1000,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Neha,Amazon Customer,Rajat yadav,Vivek,Joy B Hans,Periyakaruppan,Avinash,sejal ghuge","Nice cover,Value for money product.,Good,Worthy,Snug fit 😃,Fits perfectly | Looks stylish | Lightweight,Nice flip case,Beautiful product received"
"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240mm*180mm",OfficeProducts,WireboundNotebooks,114.0,120.0,5,6.0,4.2,8938.0,Under ₹500,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Aditya Chatterjee,Raksha,shubham s.,Lucky mir,Shar,Soham Papinwar,AJJU BABA,Suman sutradhar","Great Build Quality!,Great condition,Nice,Good experience,Good purchase,Just not A4.,GOOD ONE,It useful but buy it only when the price is under 100. Then u will get the profit."
"Pentonic Multicolor Ball Point Pen, Pack of 10",OfficeProducts,StickBallpointPens,120.0,120.0,0,0.0,4.1,4308.0,Under ₹500,Very Good (4.0-4.5),,High (1K-10K),"Parul S.,Prateek Tiwari,kateriki,golla ramesh,Misoma,Gajanand Raigar,Samir,Jupally bhanu","Average,I like the 'Pentonic' pens,which is why I had made the purchase.,Useful,Liked it,Nice,Penatoni pen is good work,worth it,Useful"
"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers&Accessories,USBCables,970.0,1999.0,51,1029.0,4.2,462.0,₹500-1000,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Koushal K Jain,Mathew Jibin,Jeevan,Hemanth J.,Rajiv krishna,Mohammad Thayub Pasha,MANOHAR MALTHANE,pragati","Product is as expected,Cable has problem with samsung galaxy s8 ultra tablet,Quality and service is good.,It's perfect, definitely what i needed,Worth buying this cable,Just awesome 👌,fast charge, sturdy build quality, absolute value for money product, 2yrs warranty, just go for it,Good"
"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,USBCables,209.0,695.0,70,486.0,4.5,107686.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Shiva,Uzef,kottala samuel,Renjith,Dhivakaran,Mark,Utkarsh Tripathi,Vijay Sreekantan","Functionality as described,Working,Great USB in budget,Good,Good,It just works,Works with my Casio ct-x700 well,Still working after 3 months"
"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Graphite",Computers&Accessories,Mice,1490.0,2295.0,35,805.0,4.6,10652.0,₹1000-2500,Excellent (4.5-5.0),Medium (25-50%),Very High (10K+),"Ravi,Shrey,Deepthi,sreeraj,Priyadarshini P,Abdul Aziz,Neha,Sohan Maity","Sleek and battery efficient!,It's made for ergonomic and lighter use and a silent one.,Good one.,Great product,Cute, but colour mismatcg,Best for Daily use,Good product,This Pebble mouse is just mesmerising to use"
Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,WoodenPencils,99.0,99.0,0,0.0,4.3,5036.0,Under ₹500,Very Good (4.0-4.5),,High (1K-10K),"Shahul Hameed Izzath,Ram,Boopathi,seeni,Umesh Bagul,Mohd Aslam Khan,CamRawLoofy,Anshuman Kashyap","Great,Don't but space pencil,Ok,Best pencil,Nice pencil,It is ok,MRP on the box is 95,Best in its class!"
"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 DPI Optical Sensor, Plug & Play, for Windows/Mac",Computers&Accessories,Mice,149.0,249.0,40,100.0,4.0,5057.0,Under ₹500,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"zain,Deepak,VIMAL,Shiv Sagar,Tamil selvan,Rakesh yadav,PAGOLA SURESH,Olivia","Good product with less money,At this price ok ok.,Good product,Good mouse at this price range,Good,Good for daily use ke liye,Good,Good"
Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,GamingMice,575.0,2799.0,79,2224.0,4.2,8537.0,₹500-1000,Very Good (4.0-4.5),Very High (75%+),High (1K-10K),"Sthith,Bhagwan Patil,Abhisekh,Murtaza Chhatriwala,Beixun,Rohit lakra,g.d.nithi5,Tanuj Tiwari","It is kinda heavy and i suggest u should use an mouse pad,I'm not a pro gamer but this mouse does the job well,Valuable mouse,Value for Money,Don't buy if you are planning to buy this for FPS Games,Good according to price and specification,Super looking and more featured mouse,Perfect Product"
"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories,USBCables,333.0,999.0,67,666.0,3.3,9792.0,Under ₹500,Fair (3.0-3.5),High (50-75%),High (1K-10K),"Amazon Customer,DHONDU,Saurabh,Promod George,Ramesh Haran,mram,Placeholder,SHASHANK","Its slow in charging,Ok product,Looks good, but charges slow,very slow charing.,Poor quality, iPhone part will last for two months only, other two are ok,Charger,Product ok,Slow charging"
Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),OfficeProducts,RetractableBallpointPens,178.0,210.0,15,32.0,4.3,2450.0,Under ₹500,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Madhusmita singh,Sandeep Singh,Jay OG,Asim,Vikas malakar,Nitin Verma,Amazon Customer,Subi","It's good,Good,One of the few items on amazon that are original,Awesome!,Nice quality products 👍,Best price,Nice pen,Good pen"
"boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65ms) for Gaming, 2x6mm Dual Drivers, 30H Playtime, IPX5, IWP™, Appealing Case LEDs(Sport Blue)",Electronics,In-Ear,1599.0,3490.0,54,1891.0,3.7,676.0,₹1000-2500,Good (3.5-4.0),High (50-75%),Medium (100-1K),"Miki,Nikhil,Nidheesh V,Patel raiyan,Embari Sriteja,Shubham Kumar,Amazon Customer,subir das","Good for gaming.,Worst earbuds,Not upto Expectation mark,Good enough,Worth it,Not suitable for long use,Ear pain,Sound quality and build quality is good 2022 its a best choise"
Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Sound with mic(Brown),Electronics,In-Ear,499.0,1299.0,62,800.0,3.9,1173.0,Under ₹500,Good (3.5-4.0),High (50-75%),High (1K-10K),"Kulasekaranslrk,Amazon Customer,Sampada,Rudraksh,Narayan,Vivek Jadhav,srivani,Amazon Customer","Does its job for the price,Not for music but calling,Good product - value for money,Not for Music Lovers, good otherwise,It not working now,Great look and light weight,Good earphones,Average performance"
"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",Computers&Accessories,MousePads,199.0,499.0,60,300.0,4.3,9998.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"TASAVUR,Manoj Kumar D,Pamu,RIYA,MEGALAMANIPG,Vimal,RAJ KUMAR GUPTA,Abhishek","Very nice quality,Good one for office use,Good,Try na cool.,avearage,Nicee,अच्छा है,ABC"
"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display, 320x385 px Resolution, 100 Sports Modes, Stock Market Info Smartwatch for Men & Women (Olive Green)",Electronics,SmartWatches,2499.0,5999.0,58,3500.0,4.1,5852.0,₹1000-2500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Sasmita Chopdar,Manas Mishra,Atul kumar,Rudra Pratap Singh,Harshad Bhairamadgi,Manoj Yadav,Gyannidhi prasad,Lokesh kumar","Good quality,Bindaas watch,Good,Must buy,The LCD display is much better than shown in images or videos,Love to Noise Brand,Good product battery backup good,Nice one"
"Lapster Caddy for ssd and HDD, Optical Bay 2nd Hard Drive Caddy, Caddy 9.5mm for Laptop",Computers&Accessories,InternalHardDrives,199.0,999.0,80,800.0,4.2,362.0,Under ₹500,Very Good (4.0-4.5),Very High (75%+),Medium (100-1K),"Digvijay,Vismay,Yogesh,Rajesh K.,Yogesh Dhurvey,Nitin Soni,Hacker,hariprasath","🌟🌟🌟🌟,Good product,Nice product,Product quality is good and price is also very good,Easy to install,Nice product at this rate,Not gona regret after buying it,Best caddy in the market"
SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,Electronics,MicroSD,939.0,1800.0,48,861.0,4.5,205052.0,₹500-1000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Aadil Fayaz Naik,Raj prajapati,vishalkumar patil,Mom Malakar,kannan,Srikanth Sivaraj,Addy Banik,Pawan","Just gets the job done. Not so fast as it says,Ok ok for value for money,Good product,Good quality at this price range,Good product,Good value for money.,Good product,Similar performance to Ultra series card"
